participantId,Age_enc,Sex_enc,work_in_finance_enc,invest_own_score,first_invest_time_enc,trade_freq_12m_enc,news_follow_freq_enc,risk_pref_score,time_preference_switch,fin_lit_score,fin_lit_selfassess_1_enc,fin_overconfidence_1_enc,portfolio_confidence_1_enc,trust_ai_score,market_outlook_2wk_enc,market_volatility_2w_enc
1669,27,0,0,0.4,4,,1,0.4166666666666666,6,0.5714285714285714,70.0,5.0,3.0,1.25,5,4.0
536,30,0,1,0.875,5,3.0,3,0.5833333333333334,1,0.5714285714285714,80.0,5.0,5.0,4.25,5,4.0
2292,40,1,0,0.5,5,1.0,3,0.375,4,0.4285714285714285,70.0,4.0,2.0,4.5,5,4.0
76,41,0,0,0.375,1,3.0,3,0.4166666666666666,3,0.5714285714285714,90.0,5.0,5.0,4.0,5,4.0
74,24,0,0,0.0,1,1.0,2,0.4583333333333333,3,0.7142857142857143,70.0,5.0,4.0,4.25,5,4.0
886,37,1,0,0.25,4,3.0,2,0.5,4,0.4285714285714285,80.0,5.0,7.0,5.0,5,7.0
2127,34,1,0,0.25,3,1.0,2,0.4166666666666666,1,0.5714285714285714,70.0,4.0,3.0,3.0,3,4.0
2353,35,1,0,0.25,2,3.0,2,1.0,1,0.5714285714285714,100.0,7.0,7.0,4.75,6,2.0
1361,26,1,1,0.375,2,2.0,3,0.2083333333333333,1,0.7142857142857143,90.0,5.0,5.0,3.0,2,4.0
1814,36,1,1,0.4285714285714285,2,1.0,1,0.2916666666666666,1,0.5714285714285714,60.0,4.0,4.0,2.5,1,7.0
2216,29,0,0,0.25,1,,1,0.125,1,0.5714285714285714,60.0,5.0,5.0,2.75,2,4.0
1521,38,0,0,0.125,1,1.0,2,0.0833333333333333,3,0.5714285714285714,90.0,5.0,1.0,2.75,5,5.0
1422,74,0,0,0.5,4,,2,0.2083333333333333,5,0.5714285714285714,30.0,2.0,3.0,4.75,4,5.0
2082,47,0,0,0.125,5,1.0,0,0.9166666666666669,1,0.2857142857142857,40.0,2.0,3.0,4.75,5,5.0
1509,41,1,0,0.375,5,,2,0.4583333333333333,1,0.5714285714285714,50.0,2.0,2.0,2.25,5,4.0
57,37,1,0,0.375,4,3.0,3,0.2916666666666666,3,0.5714285714285714,90.0,7.0,6.0,4.5,7,5.0
1454,47,1,0,0.25,4,1.0,1,0.75,1,0.7142857142857143,100.0,5.0,3.0,3.5,7,2.0
15,31,1,0,0.5,3,3.0,3,0.5416666666666667,3,0.5714285714285714,40.0,4.0,5.0,4.25,3,4.0
296,33,0,0,0.625,4,2.0,2,0.6666666666666667,5,0.7142857142857143,70.0,3.0,4.0,5.5,2,2.0
1157,25,0,0,0.0,2,,0,0.125,1,0.5714285714285714,10.0,1.0,1.0,3.5,2,
1265,40,0,0,0.25,4,1.0,2,0.2916666666666666,4,0.5714285714285714,30.0,3.0,5.0,3.0,2,4.0
66,65,1,0,0.25,5,1.0,2,0.3333333333333333,3,0.5714285714285714,60.0,4.0,5.0,5.25,5,4.0
1877,33,1,1,0.125,3,1.0,3,0.1666666666666666,1,0.7142857142857143,100.0,5.0,5.0,4.75,6,4.0
2024,21,1,0,0.25,3,2.0,1,0.0833333333333333,1,0.7142857142857143,70.0,5.0,5.0,3.25,6,4.0
1038,35,0,0,0.4285714285714285,3,2.0,1,0.6666666666666667,1,0.5714285714285714,80.0,5.0,4.0,4.5,5,3.0
1324,36,1,0,0.375,3,3.0,3,0.25,1,0.5714285714285714,80.0,6.0,4.0,2.75,5,4.0
1596,24,1,0,0.0,4,,2,0.3333333333333333,1,0.5714285714285714,70.0,5.0,5.0,3.5,3,5.0
2210,40,0,0,0.5,5,1.0,1,0.2083333333333333,3,0.5714285714285714,70.0,4.0,2.0,2.75,2,4.0
429,49,0,0,0.25,2,,1,0.1666666666666666,1,0.4285714285714285,60.0,3.0,5.0,2.75,3,4.0
1990,61,1,0,0.25,1,,1,0.4166666666666666,2,0.7142857142857143,80.0,3.0,4.0,2.75,5,5.0
1794,35,1,0,0.625,3,3.0,2,0.5416666666666667,1,0.5714285714285714,60.0,6.0,2.0,3.0,4,7.0
832,43,1,0,0.25,2,2.0,2,0.4583333333333333,1,0.4285714285714285,50.0,4.0,5.0,3.0,4,4.0
34,26,0,0,0.1428571428571428,2,1.0,1,0.5833333333333333,1,0.7142857142857143,70.0,3.0,2.0,4.25,4,3.0
1333,38,0,0,0.5,5,,2,0.5833333333333333,1,0.4285714285714285,70.0,5.0,5.0,5.0,5,6.0
777,31,0,0,0.375,4,3.0,1,0.5416666666666667,2,0.2857142857142857,60.0,3.0,5.0,3.5,3,6.0
61,31,1,0,0.8571428571428571,2,2.0,3,0.7083333333333333,2,0.7142857142857143,80.0,4.0,5.0,6.0,4,5.0
1288,25,1,1,0.625,4,2.0,2,0.3333333333333333,5,0.7142857142857143,70.0,5.0,6.0,2.5,6,4.0
1661,32,1,0,0.25,3,1.0,1,0.3333333333333333,5,0.4285714285714285,70.0,2.0,3.0,3.5,5,4.0
658,53,1,0,0.5,5,1.0,2,0.6666666666666666,1,0.5714285714285714,90.0,5.0,5.0,2.25,2,4.0
336,24,1,0,0.2857142857142857,1,,2,0.3333333333333333,1,0.1428571428571428,40.0,4.0,5.0,4.5,4,
72,30,1,0,0.5,4,1.0,2,0.5833333333333334,1,0.5714285714285714,70.0,5.0,6.0,5.0,3,6.0
1377,26,0,0,0.25,2,3.0,2,0.1666666666666666,1,0.4285714285714285,70.0,3.0,4.0,2.5,5,6.0
209,21,1,0,0.375,4,3.0,3,0.7916666666666667,4,0.7142857142857143,100.0,7.0,6.0,3.75,6,5.0
905,39,1,0,0.375,3,1.0,0,0.2916666666666666,3,0.4285714285714285,80.0,5.0,4.0,4.75,5,4.0
969,45,1,0,0.6,3,,1,0.25,1,0.2857142857142857,30.0,4.0,3.0,3.0,4,6.0
1194,43,0,0,0.25,2,,2,0.3333333333333333,8,0.4285714285714285,20.0,2.0,3.0,3.0,3,3.0
2152,29,0,0,0.125,4,,1,0.3333333333333333,1,0.5714285714285714,70.0,2.0,3.0,5.0,5,3.0
387,23,1,0,0.25,3,2.0,3,0.7916666666666667,1,0.5714285714285714,70.0,4.0,5.0,3.0,5,5.0
82,44,0,0,0.375,2,2.0,2,0.2083333333333333,1,0.5714285714285714,70.0,4.0,5.0,2.25,5,2.0
192,28,1,0,0.375,2,1.0,2,0.0833333333333333,1,0.5714285714285714,70.0,3.0,4.0,3.25,2,6.0
1875,53,0,0,0.25,2,1.0,1,0.6666666666666667,4,0.4285714285714285,80.0,4.0,5.0,4.0,3,4.0
2163,54,0,0,0.125,5,1.0,1,0.4583333333333333,1,0.7142857142857143,80.0,6.0,5.0,4.5,6,5.0
1418,33,1,0,0.25,2,2.0,3,0.4166666666666666,8,0.5714285714285714,90.0,6.0,5.0,4.0,5,5.0
706,21,0,0,0.25,2,2.0,1,0.0833333333333333,1,0.5714285714285714,40.0,7.0,7.0,4.75,6,6.0
291,33,1,0,0.5,4,3.0,2,0.3333333333333333,1,0.5714285714285714,90.0,3.0,4.0,2.25,5,5.0
2221,59,0,0,0.375,4,1.0,3,0.3333333333333333,1,0.7142857142857143,100.0,4.0,5.0,5.0,5,3.0
2013,33,1,0,0.7142857142857143,3,3.0,2,0.125,1,0.7142857142857143,80.0,4.0,4.0,1.25,4,4.0
11,30,1,1,0.625,4,3.0,3,0.1666666666666666,1,0.7142857142857143,100.0,6.0,6.0,5.0,3,7.0
1027,37,1,1,1.0,5,3.0,3,0.0833333333333333,3,0.5714285714285714,90.0,6.0,6.0,4.75,5,5.0
577,50,1,0,0.25,3,1.0,2,0.2916666666666666,5,0.7142857142857143,50.0,4.0,5.0,4.25,5,4.0
1657,21,0,1,0.25,3,3.0,2,0.3333333333333333,2,0.7142857142857143,60.0,5.0,5.0,1.25,6,4.0
2269,56,1,0,0.0,5,,2,0.3333333333333333,2,0.5714285714285714,80.0,2.0,2.0,3.25,5,2.0
303,28,1,0,0.375,4,3.0,2,0.4583333333333333,3,0.4285714285714285,80.0,5.0,6.0,4.0,7,3.0
2021,53,0,1,0.5,5,1.0,2,0.2083333333333333,1,0.7142857142857143,80.0,4.0,5.0,4.75,5,4.0
1518,32,1,0,0.25,3,2.0,1,0.3333333333333333,1,0.4285714285714285,70.0,4.0,5.0,3.75,3,6.0
667,21,0,1,0.5,2,1.0,1,0.5833333333333333,3,0.2857142857142857,70.0,6.0,5.0,3.75,5,4.0
2111,56,1,0,0.125,5,,1,0.0833333333333333,1,0.4285714285714285,20.0,1.0,1.0,3.25,4,4.0
758,58,1,0,0.5,5,3.0,3,0.75,1,0.4285714285714285,70.0,6.0,6.0,4.25,5,5.0
1474,60,1,0,0.0,5,,3,0.4166666666666666,4,0.5714285714285714,100.0,5.0,6.0,3.25,6,4.0
753,48,1,0,0.25,5,,2,0.375,4,0.5714285714285714,70.0,3.0,2.0,1.5,3,6.0
580,42,1,0,0.25,4,1.0,3,0.6666666666666667,1,0.2857142857142857,80.0,5.0,7.0,4.0,3,6.0
2371,29,1,0,0.4285714285714285,4,2.0,2,1.0,2,0.5714285714285714,70.0,6.0,5.0,3.25,5,5.0
858,46,1,0,0.5,2,3.0,3,0.5833333333333333,1,0.2857142857142857,70.0,5.0,5.0,5.25,6,4.0
1879,34,0,0,0.2857142857142857,4,1.0,2,0.5,1,0.4285714285714285,70.0,5.0,4.0,3.0,5,4.0
230,40,0,0,0.25,5,1.0,1,0.4166666666666666,7,0.4285714285714285,70.0,4.0,4.0,4.75,2,6.0
1760,21,0,0,0.125,1,3.0,1,0.2083333333333333,5,0.4285714285714285,20.0,1.0,1.0,3.5,2,4.0
691,66,0,0,0.5,5,2.0,3,0.3333333333333333,1,0.7142857142857143,50.0,3.0,4.0,3.25,5,5.0
2250,42,0,0,0.125,1,,0,0.0,1,0.4285714285714285,70.0,2.0,1.0,5.0,6,4.0
1595,30,0,0,0.0,5,,0,0.125,3,0.2857142857142857,30.0,1.0,4.0,2.25,5,4.0
1395,40,1,1,0.875,4,3.0,3,0.4166666666666667,9,0.2857142857142857,60.0,6.0,5.0,4.5,6,7.0
200,45,1,0,0.25,4,2.0,2,0.5416666666666666,4,0.5714285714285714,80.0,4.0,5.0,4.75,5,2.0
1044,35,1,0,0.125,1,1.0,2,0.5,1,0.2857142857142857,20.0,1.0,4.0,1.0,2,4.0
1053,43,0,0,0.0,1,,1,0.4166666666666666,1,0.4285714285714285,40.0,1.0,1.0,2.75,3,5.0
1037,47,1,0,0.5,5,2.0,2,0.4583333333333333,1,0.5714285714285714,90.0,5.0,6.0,4.0,7,4.0
872,36,1,0,0.25,3,2.0,2,0.5,1,0.5714285714285714,80.0,5.0,5.0,3.75,5,3.0
1859,80,1,0,0.125,5,,0,0.3333333333333333,8,0.4285714285714285,80.0,4.0,4.0,3.0,5,4.0
1246,19,1,1,0.125,2,3.0,2,1.0,1,0.7142857142857143,80.0,5.0,5.0,1.75,3,6.0
2029,24,0,0,0.375,2,1.0,2,0.2083333333333333,1,0.5714285714285714,80.0,5.0,5.0,4.25,5,4.0
1798,33,1,0,0.375,5,3.0,3,0.5,1,0.7142857142857143,90.0,6.0,6.0,4.75,6,4.0
173,42,0,0,0.625,4,3.0,3,0.2083333333333333,4,0.5714285714285714,90.0,5.0,5.0,2.5,5,4.0
2240,50,1,0,0.375,5,1.0,3,0.6666666666666667,4,0.5714285714285714,70.0,5.0,5.0,4.0,5,4.0
414,66,1,0,0.625,4,3.0,3,0.3333333333333333,7,0.4285714285714285,80.0,5.0,7.0,1.75,5,5.0
1765,61,0,0,0.375,5,1.0,1,0.8333333333333333,7,0.4285714285714285,90.0,4.0,6.0,4.25,5,4.0
242,34,1,0,0.125,2,,2,0.5833333333333334,1,0.5714285714285714,80.0,5.0,4.0,4.5,2,6.0
1560,34,0,0,0.0,1,,0,0.3333333333333333,1,0.7142857142857143,70.0,1.0,1.0,2.0,2,6.0
1826,34,1,0,0.1428571428571428,3,3.0,2,0.3333333333333333,1,0.5714285714285714,70.0,4.0,5.0,3.25,5,4.0
1602,27,1,0,0.5,3,3.0,2,0.3333333333333333,5,0.5714285714285714,60.0,4.0,4.0,2.75,5,3.0
1580,42,0,0,0.375,2,2.0,2,0.7916666666666667,1,0.4285714285714285,40.0,5.0,5.0,2.75,5,3.0
263,25,0,0,0.125,4,1.0,1,0.3333333333333333,1,0.4285714285714285,80.0,2.0,2.0,2.25,2,7.0
707,60,0,0,0.625,5,3.0,3,0.6666666666666666,1,0.7142857142857143,100.0,6.0,6.0,3.0,4,6.0
1016,31,1,0,0.375,4,3.0,2,0.3333333333333333,1,0.5714285714285714,70.0,4.0,4.0,3.25,5,6.0
2046,31,0,0,0.375,2,2.0,2,0.0833333333333333,1,0.7142857142857143,70.0,4.0,3.0,2.75,6,3.0
237,47,0,0,0.375,4,2.0,2,0.4166666666666666,1,0.5714285714285714,70.0,5.0,3.0,2.25,5,5.0
2079,50,1,0,0.375,5,2.0,3,0.2083333333333333,5,0.5714285714285714,70.0,4.0,5.0,4.75,3,4.0
158,30,1,0,0.375,4,3.0,2,0.7916666666666667,1,0.5714285714285714,100.0,7.0,6.0,6.0,7,5.0
714,52,1,0,0.375,4,2.0,3,0.4583333333333333,1,0.4285714285714285,60.0,4.0,6.0,4.25,4,7.0
1339,54,0,0,0.7142857142857143,3,1.0,1,0.3333333333333333,2,0.4285714285714285,80.0,3.0,4.0,3.75,6,4.0
638,22,0,1,0.4285714285714285,3,2.0,2,0.5,2,0.7142857142857143,90.0,4.0,5.0,3.0,4,3.0
413,34,0,0,0.125,1,,1,0.5833333333333333,1,0.4285714285714285,60.0,4.0,5.0,4.0,4,4.0
2165,56,0,0,0.5,3,3.0,3,0.0833333333333333,1,0.5714285714285714,60.0,4.0,6.0,3.75,4,5.0
1988,47,1,0,0.875,5,3.0,3,0.4166666666666666,6,0.4285714285714285,80.0,5.0,6.0,3.75,4,4.0
418,19,0,1,0.0,1,,0,0.2083333333333333,1,0.5714285714285714,30.0,2.0,3.0,4.0,3,5.0
1970,40,1,1,0.5,3,2.0,3,0.4166666666666666,2,0.5714285714285714,90.0,5.0,5.0,3.75,5,7.0
2054,26,0,0,0.25,1,1.0,1,0.3333333333333333,7,0.5714285714285714,70.0,3.0,5.0,5.0,5,3.0
1960,54,0,0,0.25,3,2.0,1,0.0,1,0.4285714285714285,80.0,1.0,1.0,6.0,6,4.0
6,27,1,0,0.25,3,3.0,1,0.1666666666666666,1,0.7142857142857143,90.0,5.0,5.0,4.0,5,3.0
1393,59,0,0,0.25,2,2.0,1,0.4166666666666666,1,0.5714285714285714,80.0,5.0,3.0,3.75,5,6.0
771,39,0,0,0.5,5,1.0,2,0.3333333333333333,1,0.4285714285714285,60.0,5.0,5.0,4.0,6,3.0
81,20,0,0,0.125,2,2.0,2,0.0,1,0.4285714285714285,70.0,5.0,5.0,3.5,5,3.0
1976,40,1,0,0.5,2,3.0,1,0.625,4,0.5714285714285714,80.0,6.0,6.0,5.0,5,4.0
1692,25,1,0,0.25,4,2.0,1,0.4583333333333333,1,0.5714285714285714,90.0,5.0,4.0,3.25,6,5.0
1934,42,0,0,0.0,1,,1,0.2916666666666666,1,0.5714285714285714,80.0,4.0,4.0,3.5,4,5.0
227,61,1,1,0.375,1,1.0,2,0.75,1,0.5714285714285714,80.0,5.0,5.0,4.5,4,4.0
678,45,0,0,0.375,2,3.0,3,0.5833333333333333,1,0.5714285714285714,90.0,4.0,4.0,4.75,4,5.0
515,35,0,0,0.5,4,3.0,3,0.125,1,0.7142857142857143,80.0,6.0,6.0,1.5,5,5.0
449,48,0,0,0.125,5,,2,0.375,1,0.5714285714285714,90.0,5.0,5.0,4.5,6,5.0
787,19,0,0,0.375,4,1.0,1,0.8333333333333333,1,0.4285714285714285,30.0,2.0,2.0,4.0,5,5.0
911,61,0,0,0.375,3,2.0,2,0.2916666666666666,1,0.5714285714285714,70.0,4.0,5.0,3.5,4,4.0
102,21,0,0,0.25,1,1.0,2,0.375,1,0.5714285714285714,50.0,2.0,2.0,3.75,4,4.0
1600,59,0,0,0.375,5,1.0,1,0.375,1,0.5714285714285714,60.0,4.0,2.0,2.25,5,6.0
1563,27,1,0,0.25,3,3.0,3,0.0,1,0.5714285714285714,90.0,5.0,5.0,4.0,5,4.0
462,60,0,0,0.125,1,,0,0.25,5,0.2857142857142857,40.0,1.0,1.0,4.5,4,4.0
112,52,1,0,0.5,4,3.0,3,0.1666666666666666,1,0.5714285714285714,70.0,4.0,5.0,4.5,5,5.0
1272,55,1,0,0.125,5,1.0,3,0.9166666666666669,1,0.7142857142857143,100.0,4.0,3.0,3.25,7,4.0
2290,45,1,0,0.375,5,3.0,3,1.0,1,0.4285714285714285,80.0,6.0,5.0,3.0,5,6.0
2295,58,0,0,0.5,5,2.0,2,0.2916666666666666,1,0.7142857142857143,90.0,5.0,5.0,3.5,6,5.0
702,20,1,1,0.375,2,2.0,3,0.5416666666666667,1,0.5714285714285714,80.0,7.0,6.0,5.0,7,5.0
529,36,0,0,0.375,4,1.0,2,0.75,3,0.4285714285714285,60.0,4.0,5.0,4.0,4,4.0
1771,40,0,1,0.625,3,1.0,3,0.8333333333333333,5,0.1428571428571428,50.0,4.0,5.0,4.0,5,5.0
1183,51,0,0,0.375,5,1.0,3,0.125,9,0.7142857142857143,90.0,5.0,5.0,3.25,5,6.0
2198,55,0,1,0.5714285714285714,1,,3,0.75,4,0.7142857142857143,70.0,5.0,4.0,3.5,4,4.0
1747,42,1,0,0.625,4,1.0,2,0.2083333333333333,1,0.7142857142857143,90.0,5.0,5.0,3.75,4,5.0
2043,36,0,1,0.25,3,2.0,2,0.2916666666666666,3,0.5714285714285714,70.0,5.0,6.0,4.75,2,5.0
2251,20,1,0,0.625,2,2.0,1,0.6666666666666667,1,0.7142857142857143,100.0,5.0,6.0,4.25,4,5.0
1833,32,1,1,0.625,5,1.0,2,0.3333333333333333,1,0.7142857142857143,100.0,5.0,6.0,4.75,5,3.0
1500,30,0,0,0.5,3,2.0,3,0.75,1,0.7142857142857143,100.0,6.0,6.0,5.5,5,3.0
231,23,1,0,0.25,4,1.0,2,0.2916666666666666,3,0.5714285714285714,80.0,5.0,6.0,3.0,5,6.0
1051,29,0,0,0.375,3,3.0,3,0.5416666666666667,1,0.7142857142857143,70.0,6.0,6.0,5.0,5,6.0
1266,32,1,0,0.375,4,2.0,2,0.5416666666666667,1,0.7142857142857143,90.0,5.0,3.0,3.0,2,7.0
110,42,0,0,0.625,4,2.0,1,0.4166666666666666,2,0.7142857142857143,80.0,4.0,5.0,2.5,5,4.0
1155,47,0,0,0.8333333333333334,5,2.0,2,0.5833333333333333,3,0.5714285714285714,100.0,1.0,1.0,4.0,4,4.0
923,55,1,0,0.375,5,1.0,2,0.25,8,0.5714285714285714,80.0,5.0,3.0,1.25,5,7.0
1062,40,0,0,0.375,3,3.0,3,0.3333333333333333,1,0.2857142857142857,50.0,5.0,5.0,5.5,2,6.0
39,35,1,0,0.25,5,1.0,1,0.4166666666666666,1,0.4285714285714285,30.0,3.0,3.0,4.5,4,4.0
1708,36,1,0,0.75,4,3.0,2,0.8333333333333333,1,0.5714285714285714,90.0,5.0,5.0,3.75,4,5.0
164,43,0,0,0.125,1,,1,0.4583333333333333,1,0.1428571428571428,20.0,2.0,1.0,5.25,2,4.0
752,26,0,0,0.25,4,3.0,2,0.6666666666666666,1,0.7142857142857143,100.0,6.0,6.0,3.25,6,4.0
885,29,1,0,0.375,2,3.0,2,0.5833333333333333,1,0.5714285714285714,80.0,5.0,5.0,3.75,4,4.0
849,44,1,0,0.5,3,1.0,2,0.1666666666666666,1,0.5714285714285714,50.0,1.0,1.0,2.0,5,6.0
2026,43,1,0,0.625,5,1.0,2,0.4166666666666666,1,0.4285714285714285,90.0,4.0,4.0,4.75,4,3.0
1701,24,1,0,0.375,3,3.0,2,0.5833333333333333,3,0.5714285714285714,20.0,3.0,2.0,3.75,3,5.0
1577,27,1,1,0.0,2,,1,0.0833333333333333,1,0.5714285714285714,60.0,4.0,3.0,3.5,5,3.0
810,49,1,0,0.375,5,1.0,2,0.2083333333333333,3,0.4285714285714285,30.0,3.0,4.0,4.5,2,5.0
904,36,1,0,0.625,3,,0,0.3333333333333333,1,0.7142857142857143,90.0,3.0,2.0,5.0,5,2.0
1697,33,1,0,0.5,4,2.0,1,0.7083333333333333,1,0.7142857142857143,100.0,6.0,7.0,4.0,5,5.0
653,43,0,0,0.375,4,,2,0.4583333333333333,1,0.2857142857142857,40.0,3.0,5.0,2.75,5,3.0
1026,30,0,0,0.0,4,,2,0.6666666666666666,7,0.4285714285714285,50.0,1.0,1.0,2.25,2,
761,25,0,0,0.25,1,3.0,2,0.4166666666666666,1,0.2857142857142857,50.0,2.0,3.0,4.75,5,5.0
772,24,1,0,0.125,3,2.0,1,0.4166666666666666,4,0.2857142857142857,40.0,5.0,5.0,3.5,1,6.0
1317,28,0,1,0.5,4,1.0,2,0.2916666666666666,4,0.5714285714285714,60.0,3.0,4.0,3.0,5,4.0
1010,34,1,0,0.375,5,2.0,3,0.25,1,0.7142857142857143,90.0,2.0,6.0,3.25,4,6.0
2340,38,1,1,0.5,4,2.0,2,0.5416666666666666,6,0.5714285714285714,70.0,6.0,6.0,4.5,3,6.0
1713,26,1,0,0.5,3,2.0,3,0.5833333333333333,4,0.7142857142857143,90.0,6.0,6.0,5.0,5,4.0
2286,45,0,0,0.125,1,1.0,1,0.5416666666666667,8,0.2857142857142857,30.0,2.0,2.0,3.5,3,5.0
73,38,1,0,0.375,5,1.0,2,0.3333333333333333,1,0.7142857142857143,90.0,4.0,3.0,2.0,6,4.0
621,27,1,0,0.125,4,,2,0.125,2,0.5714285714285714,90.0,5.0,5.0,2.75,5,5.0
2212,24,1,0,0.125,3,,3,0.8333333333333333,1,0.5714285714285714,70.0,4.0,5.0,3.5,5,5.0
2209,42,1,1,0.25,3,3.0,3,0.0833333333333333,1,0.5714285714285714,60.0,5.0,5.0,1.0,6,5.0
2045,24,0,0,0.0,1,,1,0.0833333333333333,1,0.5714285714285714,60.0,2.0,2.0,2.75,5,4.0
226,43,1,0,0.5,5,2.0,2,0.0833333333333333,1,0.5714285714285714,70.0,4.0,5.0,5.25,3,3.0
1534,54,1,0,0.125,5,1.0,2,0.5833333333333334,1,0.5714285714285714,90.0,5.0,6.0,5.25,5,4.0
163,39,0,0,0.375,5,,2,0.8333333333333333,1,0.4285714285714285,60.0,4.0,3.0,1.75,3,4.0
2193,48,1,0,0.25,5,,1,0.4166666666666666,1,0.7142857142857143,90.0,4.0,4.0,3.75,5,4.0
586,42,0,0,0.25,2,,2,0.2916666666666666,5,0.5714285714285714,60.0,2.0,4.0,4.0,3,4.0
267,41,1,0,0.375,5,3.0,3,0.4166666666666666,1,0.5714285714285714,60.0,1.0,4.0,1.25,2,6.0
698,39,0,0,0.25,1,1.0,1,0.25,1,0.4285714285714285,80.0,4.0,3.0,2.5,4,5.0
406,43,1,0,0.5,5,,2,0.2916666666666666,1,0.2857142857142857,60.0,3.0,4.0,4.75,5,4.0
930,28,0,0,0.75,3,2.0,2,0.5416666666666667,1,0.5714285714285714,60.0,1.0,4.0,1.75,2,7.0
1487,62,0,0,0.25,3,1.0,1,0.2916666666666666,1,0.7142857142857143,80.0,1.0,2.0,4.5,3,4.0
1186,28,0,0,0.25,1,,1,0.2916666666666666,3,0.4285714285714285,80.0,3.0,3.0,4.75,1,2.0
1014,23,0,0,0.0,1,,1,0.5833333333333333,5,0.1428571428571428,40.0,2.0,2.0,3.5,5,6.0
1958,65,1,0,0.625,5,2.0,3,0.8333333333333333,1,0.4285714285714285,90.0,5.0,4.0,1.75,3,6.0
1310,49,1,0,0.375,2,3.0,3,0.4166666666666666,1,0.5714285714285714,90.0,5.0,5.0,4.75,6,5.0
2083,20,0,0,0.125,2,,2,0.8333333333333333,1,0.5714285714285714,60.0,2.0,4.0,3.75,5,6.0
2105,71,0,0,0.375,5,1.0,2,1.0,4,0.2857142857142857,60.0,3.0,5.0,3.5,5,5.0
1710,36,0,0,0.25,4,2.0,3,0.4583333333333333,9,0.7142857142857143,60.0,5.0,5.0,4.5,5,4.0
1039,22,0,1,0.1666666666666666,1,1.0,2,0.5,3,0.5714285714285714,70.0,5.0,5.0,4.25,4,3.0
384,44,0,0,0.5,3,2.0,2,0.6666666666666667,1,0.5714285714285714,70.0,5.0,3.0,3.75,2,4.0
2381,19,0,0,0.125,2,1.0,2,0.6666666666666667,3,0.4285714285714285,50.0,6.0,4.0,4.75,4,6.0
2350,51,0,0,0.25,5,1.0,2,0.2083333333333333,1,0.5714285714285714,80.0,4.0,6.0,1.75,5,5.0
1973,58,0,0,0.125,1,,0,0.1666666666666666,2,0.4285714285714285,50.0,4.0,3.0,3.75,3,4.0
2206,57,0,0,0.25,5,1.0,1,0.0833333333333333,1,0.4285714285714285,90.0,3.0,3.0,4.25,5,4.0
1445,25,0,0,0.375,3,1.0,2,0.2083333333333333,1,0.7142857142857143,90.0,5.0,5.0,4.5,5,4.0
1285,53,0,1,0.0,2,2.0,1,0.3333333333333333,1,0.4285714285714285,50.0,2.0,2.0,5.25,3,6.0
2002,39,1,0,0.125,3,,3,0.3333333333333333,1,0.7142857142857143,80.0,5.0,3.0,4.25,5,5.0
739,42,0,0,0.25,4,,2,0.125,1,0.4285714285714285,70.0,1.0,1.0,1.5,3,4.0
701,30,0,0,0.125,4,,2,0.0833333333333333,1,0.4285714285714285,70.0,2.0,4.0,3.0,5,4.0
998,49,0,0,0.25,5,2.0,3,0.0,1,0.5714285714285714,70.0,5.0,3.0,2.5,5,4.0
2308,39,1,0,0.25,5,1.0,2,0.7083333333333333,4,0.5714285714285714,60.0,5.0,5.0,3.75,4,6.0
319,20,0,1,1.0,3,1.0,3,0.2083333333333333,1,0.7142857142857143,80.0,6.0,6.0,3.5,3,4.0
660,25,0,0,0.0,4,,1,0.2916666666666666,1,0.5714285714285714,90.0,3.0,3.0,2.75,3,5.0
239,38,0,0,0.375,3,,2,0.125,1,0.2857142857142857,70.0,3.0,4.0,1.25,3,5.0
1719,42,1,0,0.25,4,3.0,3,0.5833333333333334,8,0.2857142857142857,60.0,6.0,5.0,5.0,2,4.0
1682,51,0,0,0.5,5,1.0,3,0.5833333333333333,1,0.5714285714285714,80.0,5.0,6.0,4.25,5,4.0
458,39,0,0,0.5,5,2.0,0,0.1666666666666666,1,0.5714285714285714,70.0,4.0,5.0,2.75,3,6.0
1252,56,1,0,0.25,5,,3,0.1666666666666666,1,0.5714285714285714,80.0,5.0,4.0,4.0,2,6.0
96,59,1,0,0.25,5,1.0,2,0.5416666666666666,1,0.7142857142857143,100.0,5.0,5.0,3.75,6,5.0
839,42,0,1,0.375,5,1.0,3,0.5833333333333333,3,0.5714285714285714,50.0,4.0,6.0,2.75,1,5.0
1750,35,0,1,0.25,3,3.0,1,0.0,1,0.7142857142857143,50.0,3.0,5.0,2.0,5,4.0
948,58,1,0,0.5,5,2.0,3,0.0,1,0.5714285714285714,100.0,6.0,6.0,5.0,4,5.0
233,35,0,0,0.0,3,,1,0.3333333333333333,1,0.4285714285714285,60.0,1.0,1.0,1.5,3,7.0
1928,55,1,0,0.4285714285714285,5,,3,0.6666666666666666,1,0.7142857142857143,80.0,6.0,5.0,4.25,3,4.0
845,36,0,0,0.25,2,1.0,1,0.8333333333333333,1,0.4285714285714285,60.0,3.0,4.0,4.5,4,3.0
1807,43,0,0,0.125,1,,0,0.375,1,0.2857142857142857,70.0,1.0,4.0,3.5,4,2.0
840,65,0,0,0.0,5,,2,0.125,1,0.4285714285714285,60.0,3.0,4.0,3.0,4,4.0
1319,59,1,0,0.375,5,2.0,3,0.1666666666666666,8,0.7142857142857143,90.0,6.0,6.0,3.75,5,4.0
