participantId,ai_group,wave,session_id,eval_start,pre_active_m2_ann,post_active_m2_ann
2316,Somewhat Risk-Seeking,wave3,15,2026-06-08,-0.0156517341966625,-0.0213937341930663
2380,Default,wave3,15,2026-06-08,-0.0995828366101076,-0.0796489861949872
120,Default,wave3,15,2026-06-08,-0.0350859283989062,-0.0283480556053968
266,Risk-Neutral,wave3,15,2026-06-08,-0.0537753734971577,-0.0537753734971577
19,Extremely Risk-Seeking,wave3,15,2026-06-08,-0.0818541384495041,-0.0792417135500806
794,Risk-Neutral,wave3,15,2026-06-08,-0.0079042224017488,-0.015307319798097
1358,Extremely Risk-Seeking,wave3,15,2026-06-08,-0.0700037153413796,-0.043466488150213
1121,Extremely Risk-Seeking,wave3,15,2026-06-08,-0.0207786592270851,-0.0207786592270851
422,Risk-Neutral,wave3,15,2026-06-08,-0.0625639807893152,-0.0548488753589119
1918,Extremely Risk-Seeking,wave3,15,2026-06-08,-0.0736959009574175,-0.0736959009574175
67,Somewhat Risk-Averse,wave3,15,2026-06-08,-0.0449530012584288,-0.039974976022134
1945,Somewhat Risk-Averse,wave3,15,2026-06-08,-0.0723538926438513,-0.0723538926438513
2407,Default,wave3,15,2026-06-08,-0.042399981398515,-0.042399981398515
93,Extremely Risk-Averse,wave3,15,2026-06-08,-0.0596102542634866,-0.0217183320496353
883,Somewhat Risk-Averse,wave3,15,2026-06-08,-0.0277145828725525,-0.0630505257301575
624,Default,wave3,15,2026-06-08,-0.0546729679482187,-0.0577478069320347
974,Extremely Risk-Averse,wave3,15,2026-06-08,-0.060999795525441,-0.0212647233481142
665,Extremely Risk-Seeking,wave3,15,2026-06-08,-0.0790842035142352,-0.0734592028680914
994,Extremely Risk-Averse,wave3,15,2026-06-08,-0.0570080203091047,-0.0187775923550945
454,Risk-Neutral,wave3,15,2026-06-08,-0.044233966599611,-0.044233966599611
1178,Extremely Risk-Averse,wave3,15,2026-06-08,-0.0740933138290333,-0.02457336181436
9,Default,wave3,15,2026-06-08,-0.0733494540706203,-0.0652490886158906
2001,Default,wave3,15,2026-06-08,-0.0794642618968987,-0.0604399478511463
1494,Somewhat Risk-Averse,wave3,15,2026-06-08,-0.0086225032638267,-0.0086225032638267
1009,Somewhat Risk-Averse,wave3,15,2026-06-08,-0.0600359319028919,-0.0390091972999849
1763,Somewhat Risk-Seeking,wave3,15,2026-06-08,-0.0678777195512633,-0.0678777195512633
1251,Somewhat Risk-Seeking,wave3,15,2026-06-08,-0.018417837529237,-0.0677975618396055
185,Somewhat Risk-Averse,wave3,15,2026-06-08,0.0011033523563432,0.0011033523563432
1620,Extremely Risk-Averse,wave3,15,2026-06-08,-0.0613580658980881,-0.084210352317142
991,Default,wave3,15,2026-06-08,-0.0818831441353591,-0.0748504958033066
737,Extremely Risk-Seeking,wave3,15,2026-06-08,-0.0689346405756149,-0.0542443263899866
763,Risk-Neutral,wave3,15,2026-06-08,-0.0895149482345363,-0.0890647596292393
820,Default,wave3,15,2026-06-08,-0.025988337961363,-0.0275230518596984
393,Risk-Neutral,wave3,15,2026-06-08,-0.0487305849971671,-0.0593298888085443
1091,Extremely Risk-Averse,wave3,15,2026-06-08,-0.0291259578503948,-0.0109044923694029
2035,Extremely Risk-Averse,wave3,15,2026-06-08,-0.0316395616159168,-0.0258997554211474
175,Somewhat Risk-Averse,wave3,15,2026-06-08,-0.0269598973942259,-0.0269598973942259
2166,Somewhat Risk-Averse,wave3,15,2026-06-08,-0.0181895211096281,-0.0181895211096281
1032,Risk-Neutral,wave3,15,2026-06-08,-0.0529908518617964,-0.0529908518617964
1691,Extremely Risk-Seeking,wave3,15,2026-06-08,-0.0612220010758224,0.0063646701334062
2303,Extremely Risk-Seeking,wave3,15,2026-06-08,-0.0143402604335349,-0.0010013041977184
1837,Somewhat Risk-Averse,wave3,15,2026-06-08,-0.0486523209503232,-0.051008716837835
648,Somewhat Risk-Seeking,wave3,15,2026-06-08,-0.0897306408926599,-0.0897306408926599
871,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0521913644491523,-0.0545767543476976
2157,Risk-Neutral,wave2,12,2026-05-24,-0.0103825594834656,-0.0103825594834656
16,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.014728094300358,-0.0384032743969573
1109,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.0241308747427084,-0.0241308747427084
352,Risk-Neutral,wave2,12,2026-05-24,-0.0047935930722792,-0.0047935930722792
60,Risk-Neutral,wave2,12,2026-05-24,-0.0454413131066023,-0.0454413131066023
791,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0132570726349118,-0.0132570726349118
2349,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0488970359491643,0.0046070254899744
929,Extremely Risk-Averse,wave2,12,2026-05-24,0.0157838508678949,-0.0110486831398757
214,Somewhat Risk-Averse,wave2,12,2026-05-24,0.000815192141662,0.0030600029943825
1124,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0418912740095791,-0.0418912740095791
2036,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0012232159356906,-0.0021797586617647
1349,Risk-Neutral,wave2,12,2026-05-24,0.0043243480780902,0.0043243480780902
1315,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0511103494224635,-0.0470568445503422
1156,Default,wave2,12,2026-05-24,0.0194396025374018,0.0212787532136078
2372,Risk-Neutral,wave2,12,2026-05-24,-0.0345000051496516,-0.0322652439949255
2272,Risk-Neutral,wave2,12,2026-05-24,-0.0124286837654689,0.0151348002997264
36,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0263610312808013,-0.0092643793286403
1309,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0585468202866827,-0.001100779890812
1090,Extremely Risk-Seeking,wave2,12,2026-05-24,0.0030294063394986,0.0030294063394986
1768,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.040382494219629,-0.0559896123838891
545,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0044636612185582,-0.009215289121863
2073,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0398399064373499,-0.047090266692341
1465,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0287499466843957,-0.0372102060854806
97,Risk-Neutral,wave2,12,2026-05-24,-0.0365013040122274,-0.0356081459003764
847,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0207022288417568,-0.0176202821991047
561,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0702311629141593,-0.0435603429292634
1686,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.0142377507903867,-0.0142377507903867
1165,Somewhat Risk-Seeking,wave2,12,2026-05-24,0.0464862880109124,-0.0091159762736368
122,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0051443931079868,-0.0311662856256918
636,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.0349022384280579,-0.0230359512167676
704,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.0558314233424628,-0.0588716418327996
942,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0053237620439981,-0.0433460798583924
2030,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0106018487932082,-0.015223347046466
189,Risk-Neutral,wave2,12,2026-05-24,-0.0632201006641981,-0.0336362327458806
2050,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.0291789226433265,-0.0233739626803974
1873,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0250332283229955,-0.0177457280847403
2169,Risk-Neutral,wave2,12,2026-05-24,0.0166042050482993,0.0304861725494962
1172,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0322680931584712,-0.0505976967594507
1558,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.041549268833478,-0.0547387827324524
1417,Default,wave2,12,2026-05-24,-0.0535721846616961,-0.0535721846616961
350,Default,wave2,12,2026-05-24,-0.0577393762590102,-0.0150384699927475
1904,Risk-Neutral,wave2,12,2026-05-24,-0.0126751540185755,-0.0248713497299287
721,Risk-Neutral,wave2,12,2026-05-24,-0.0060504385585471,-0.0060504385585471
2255,Extremely Risk-Averse,wave2,12,2026-05-24,0.0073893985481893,0.0073893985481893
2405,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0314145779687709,-0.016794631624702
355,Default,wave2,12,2026-05-24,-0.0207311536590746,-0.0332197847604121
116,Risk-Neutral,wave2,12,2026-05-24,-0.0279985212593193,-0.0207070197804362
694,Extremely Risk-Seeking,wave2,12,2026-05-24,0.0098587802146838,-0.0539912568956342
814,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0256605666013842,-0.0256605666013842
1929,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0394652500344737,-0.0274818051251549
618,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.0238849595610109,-0.0238849595610109
2099,Somewhat Risk-Seeking,wave2,12,2026-05-24,0.0022561678498865,-0.0453878331914779
1523,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.0131616516964798,-0.0131616516964798
1048,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0283388733163571,-0.0441049101415193
1931,Default,wave2,12,2026-05-24,-0.0165592145141638,-0.0165592145141638
689,Default,wave2,12,2026-05-24,0.0298624529965094,0.0336902002156943
633,Extremely Risk-Averse,wave2,12,2026-05-24,0.0067903209159787,0.0450489417758224
2,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.0098637988978847,-0.0050740984018985
1100,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0417315317039822,0.0022498886354442
1825,Somewhat Risk-Seeking,wave2,12,2026-05-24,0.0018477217359705,-0.0035286475499154
78,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0580929916238997,-0.0525652748475111
917,Default,wave2,12,2026-05-24,-0.0497001813177697,-0.0501208363795975
437,Default,wave2,12,2026-05-24,-0.0244004208248975,-0.0244004208248975
1567,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0271843073961898,-0.0402592958284318
2104,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0348206749029443,-0.0411085813970115
38,Risk-Neutral,wave2,12,2026-05-24,0.0038073831596429,0.0038073831596429
1531,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0073369948458313,-0.0073369948458313
2279,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.028926654188718,-0.028926654188718
576,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0486272208361264,-0.0486272208361264
1464,Risk-Neutral,wave2,12,2026-05-24,-0.0591430346744795,-0.0591430346744795
1386,Extremely Risk-Seeking,wave2,12,2026-05-24,0.0017347229464894,-0.0482539562022258
1730,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0296842564053986,-0.0296842564053986
325,Somewhat Risk-Averse,wave2,12,2026-05-24,0.0107132333093026,0.0094145247622753
1045,Extremely Risk-Averse,wave2,12,2026-05-24,0.0029020567129041,0.0091045508128033
426,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0187480518274031,0.0016627488551111
1610,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.0051820188954763,-0.0051820188954763
236,Risk-Neutral,wave2,12,2026-05-24,-0.0092071392227929,0.008171720212205
1484,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.0220735286517497,-0.0220735286517497
1220,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0359757774350391,-0.0396987450314439
247,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0263294671630573,-0.0182135329474661
1439,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0239810995873899,0.0027296089948598
1890,Somewhat Risk-Averse,wave2,12,2026-05-24,0.0021735205970927,-0.0015812576495334
1565,Extremely Risk-Seeking,wave2,12,2026-05-24,0.0004190304104796,0.0004190304104796
397,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0563830782005306,-0.0563830782005306
730,Risk-Neutral,wave2,12,2026-05-24,-0.0148226425292177,-0.01892244708454
1337,Somewhat Risk-Seeking,wave2,12,2026-05-24,0.0129796095774064,-0.0326290989343559
627,Risk-Neutral,wave2,12,2026-05-24,-0.0180965063575363,-0.0098390410667823
345,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0301315439480299,-0.0301315439480299
1901,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0562986953806309,-0.0561909978460886
1122,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0116231185262877,-0.0116231185262877
1964,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0184697666055907,-0.0184697666055907
1384,Somewhat Risk-Averse,wave2,12,2026-05-24,-0.0310272350685909,-0.0310272350685909
882,Extremely Risk-Seeking,wave2,12,2026-05-24,0.0203332806758983,0.0203332806758983
1977,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0030662943052741,-0.0231675845906916
126,Extremely Risk-Averse,wave2,12,2026-05-24,-0.0356272148067476,-0.0234959149805102
1585,Extremely Risk-Seeking,wave2,12,2026-05-24,-0.0257338256158591,-0.018653578180519
1348,Risk-Neutral,wave2,12,2026-05-24,-0.0489517148011709,-0.0489517148011709
2237,Extremely Risk-Averse,wave2,12,2026-05-24,0.0297307383516821,0.0287325600862939
880,Somewhat Risk-Seeking,wave2,12,2026-05-24,-0.0121684884730059,-0.0121684884730059
2224,Somewhat Risk-Seeking,wave2,12,2026-05-24,0.0304622440579913,0.0304622440579913
1256,Risk-Neutral,wave2,12,2026-05-24,-0.0176121351408545,-0.0300538552920242
128,Default,wave2,12,2026-05-24,-0.0071449809811321,-0.0379206181663485
603,Risk-Neutral,wave2,12,2026-05-24,-0.0626093726036576,-0.0313089947478839
1049,Risk-Neutral,wave2,12,2026-05-23,0.0017810702583308,0.0064065276821208
20,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0634664720836314,-0.0550197392517855
1504,Extremely Risk-Averse,wave2,12,2026-05-23,0.017472266694914,0.017472266694914
1930,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0183630846490962,-0.0061041157177653
1078,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0230579165583371,-0.0230579165583371
793,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0002109181561744,-0.070397017692041
1336,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0003781059932574,0.0070877877881113
724,Default,wave2,12,2026-05-23,-0.0309849495167411,-0.0209731748401196
1829,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0320023915377195,-0.0363812140526272
951,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0115893075391733,0.0035647166557425
1622,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0241375855370942,-0.0298877368130211
642,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.078990278063023,-0.078990278063023
803,Default,wave2,12,2026-05-23,-0.0327670844518416,-0.0327670844518416
1658,Extremely Risk-Averse,wave2,12,2026-05-23,0.0018252773524645,0.0059283645722684
1177,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.035255181745648,-0.0116363855628032
1479,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0596082297139172,-0.0089381899759664
1714,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0239471386446853,-0.0136722130580982
972,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0375186499142102,-0.0256473202228005
1766,Somewhat Risk-Averse,wave2,12,2026-05-23,0.0125312388397004,0.0125312388397004
65,Extremely Risk-Seeking,wave2,12,2026-05-23,0.0038606904331674,-0.0426529248112938
424,Risk-Neutral,wave2,12,2026-05-23,-0.0653532113930592,-0.0413537545424875
1354,Default,wave2,12,2026-05-23,-0.0002927988471808,-0.0035746690186567
1607,Risk-Neutral,wave2,12,2026-05-23,-0.0391551460265277,-0.0202665180626363
1118,Extremely Risk-Averse,wave2,12,2026-05-23,0.002501173794334,0.0005394257058591
1952,Default,wave2,12,2026-05-23,-0.0641544914720965,-0.050011955449037
1746,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0843623598795113,-0.0477670763850921
1308,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0269767070712468,-0.0125002629587017
29,Risk-Neutral,wave2,12,2026-05-23,-0.0037018103888942,-0.0037018103888942
204,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0206715659955182,-0.0153178798742943
1791,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0487960802846948,-0.0481536026125932
1670,Extremely Risk-Seeking,wave2,12,2026-05-23,0.0113049480892834,0.0113049480892834
1108,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.041534795440909,-0.041534795440909
802,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0473343041267689,-0.0432423087278477
1624,Risk-Neutral,wave2,12,2026-05-23,-0.0100508878693289,-0.0100508878693289
388,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0409549400506406,0.0033900506919107
399,Risk-Neutral,wave2,12,2026-05-23,-0.0546942123455283,-0.0524505539755695
1817,Extremely Risk-Seeking,wave2,12,2026-05-23,0.0149112601911273,0.0149112601911273
735,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0002208891274723,-0.0091104838204903
213,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0220620909952998,-0.0213550422999815
477,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0415941656916359,-0.0483052572280448
902,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0196967631427981,-0.0131605401974875
973,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0241089855427988,-0.0066668043423675
1955,Extremely Risk-Averse,wave2,12,2026-05-23,0.0095536213900355,0.0006857934724419
218,Default,wave2,12,2026-05-23,-0.0046720415592716,-0.0046720415592716
317,Somewhat Risk-Averse,wave2,12,2026-05-23,0.0036833392154189,0.0039533875671716
894,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0470295048787739,-0.0380175270312626
830,Default,wave2,12,2026-05-23,-0.0217272062827797,-0.0217272062827797
2282,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0146579045486225,0.0001185740208258
1781,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0220123315997839,-0.0082804224789729
944,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0260806313348282,-0.028222807988457
2103,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0640480964015054,-0.0065860806051435
7,Extremely Risk-Averse,wave2,12,2026-05-23,0.0121416150078402,0.003768273198879
1123,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0192886939678575,-0.0385511287102315
578,Default,wave2,12,2026-05-23,-0.0115074384888196,-0.005771282939421
2223,Risk-Neutral,wave2,12,2026-05-23,-0.0139439599740804,-0.0359254037133295
1623,Somewhat Risk-Seeking,wave2,12,2026-05-23,0.0021597776729144,0.0021597776729144
1456,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0171627120439314,-0.0171627120439314
1462,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0130412046129423,-0.0289279214716402
1351,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0563374143103281,-0.0324554248325205
1841,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0346934853629759,-0.0354873397933087
979,Default,wave2,12,2026-05-23,-0.0338981872817293,-0.0350612157744975
1111,Default,wave2,12,2026-05-23,-0.0041756577673817,-0.0080808083900807
1238,Risk-Neutral,wave2,12,2026-05-23,-0.0100872221022212,-0.0657153111457692
280,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0595324451455966,-0.0352917604783273
1732,Default,wave2,12,2026-05-23,-0.010714290540058,-0.0112031397755142
1447,Risk-Neutral,wave2,12,2026-05-23,-0.040382283199871,-0.040382283199871
1096,Extremely Risk-Seeking,wave2,12,2026-05-23,0.0036427423958186,0.0036427423958186
2090,Risk-Neutral,wave2,12,2026-05-23,-0.0388656211067902,-0.0189768329440803
1767,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0425360283012981,-0.0541308792216064
1782,Default,wave2,12,2026-05-23,0.0045202356172837,0.0045202356172837
300,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0094454623382186,-0.0065334124623129
741,Risk-Neutral,wave2,12,2026-05-23,-0.0214074795934973,-0.0213555437263334
509,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0382888190972985,-0.0382888190972985
1594,Default,wave2,12,2026-05-23,-0.0398898543673979,-0.0398898543673979
135,Extremely Risk-Averse,wave2,12,2026-05-23,-0.020383051584191,-0.020383051584191
279,Default,wave2,12,2026-05-23,-0.0227433073106268,-0.0227433073106268
273,Risk-Neutral,wave2,12,2026-05-23,-0.0384187504785341,-0.0418302021273543
2386,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.029216308027508,-0.0431247367019376
1461,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0002922893068264,-0.0002922893068264
495,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0362868948724254,-0.016825687524552
356,Risk-Neutral,wave2,12,2026-05-23,-0.0153461272224747,-0.0153461272224747
673,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0270229580266945,-0.0282142978207981
2310,Risk-Neutral,wave2,12,2026-05-23,-0.031907411409948,-0.0323055844802436
1789,Extremely Risk-Seeking,wave2,12,2026-05-23,0.0069190096855465,-0.0098167603595254
335,Extremely Risk-Averse,wave2,12,2026-05-23,0.001392419007851,0.0122627420773485
357,Extremely Risk-Seeking,wave2,12,2026-05-23,0.0039813503083637,0.0039813503083637
1209,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0146195281614798,-0.0426023725992878
2258,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0327451570645438,-0.0327451570645438
854,Risk-Neutral,wave2,12,2026-05-23,-0.0562968995359189,-0.0562968995359189
1469,Extremely Risk-Averse,wave2,12,2026-05-23,0.0259099481003704,0.0259099481003704
1467,Default,wave2,12,2026-05-23,-0.0397917127441745,-0.0397917127441745
248,Extremely Risk-Seeking,wave2,12,2026-05-23,0.0133561278822482,-0.0033108636721362
107,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0172662548833938,0.0033900506919107
1940,Risk-Neutral,wave2,12,2026-05-23,-0.0344876172806816,-0.033230284830285
147,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0074195039320097,-0.0074195039320097
244,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0427757195630292,0.017472266694914
2126,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0553938326639784,-0.0553938326639784
403,Risk-Neutral,wave2,12,2026-05-23,-0.0501923973210689,-0.0597604521336784
1544,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0828899955586646,-0.0828899955586646
2252,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0749027000630007,-0.0644892022435935
392,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0182573048088647,0.0004656924960286
1660,Default,wave2,12,2026-05-23,-0.0185472392228455,-0.0239293880244104
3,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0257748082951085,-0.0408432825574094
1005,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0299580329696941,-0.003334383417428
395,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0890340064890592,-0.0526222488026046
1517,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0150365029789791,-0.0150365029789791
1919,Risk-Neutral,wave2,12,2026-05-23,-0.0288998264622412,-0.0288998264622412
570,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0011421433506246,0.0002363044072718
220,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0254663802801516,-0.0334446415741278
2330,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0525500685918071,-0.0207735654522232
2395,Somewhat Risk-Averse,wave2,12,2026-05-23,0.0038732587240897,-0.0626263765474607
913,Risk-Neutral,wave2,12,2026-05-23,-0.0111423166456241,-0.0111423166456241
1550,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0101235072783446,-0.0101235072783446
1506,Default,wave2,12,2026-05-23,-0.0170826511843396,-0.0350735142093375
773,Extremely Risk-Averse,wave2,12,2026-05-23,0.0050661441134323,-0.0015121618336847
743,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0230555565011593,-0.0230555565011593
2032,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0008169313155578,0.0061277235655929
538,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0739790405305515,-0.0739790405305515
926,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0273363423970784,-0.0057592787713023
2253,Risk-Neutral,wave2,12,2026-05-23,-0.0419102825064521,-0.0419102825064521
895,Risk-Neutral,wave2,12,2026-05-23,-0.0089371426908625,-0.0089371426908625
1551,Somewhat Risk-Seeking,wave2,12,2026-05-23,0.0015880971538519,0.004461619938989
861,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0454675799350858,-0.0101113908797009
1170,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0297045451275859,-0.0424634046496953
779,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0009964527826461,-0.0069944696729783
1229,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0067554444333061,-0.0059663720375091
161,Default,wave2,12,2026-05-23,0.0084670184736143,-0.0041744874128757
599,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0336118411247741,0.0236477930999797
906,Risk-Neutral,wave2,12,2026-05-23,0.0009139373503005,-0.0111351315861484
2094,Extremely Risk-Averse,wave2,12,2026-05-23,0.0176441517375576,0.0292399050749627
1885,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0343327740698385,-0.0269350062229022
2362,Extremely Risk-Seeking,wave2,12,2026-05-23,0.0024228543375045,-0.0181708308354726
732,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0285954211534769,-3.002769634146152e-05
1917,Risk-Neutral,wave2,12,2026-05-23,0.0062457296947844,0.0062457296947844
993,Risk-Neutral,wave2,12,2026-05-23,-0.0038320702430986,-0.0031488348018422
2053,Risk-Neutral,wave2,12,2026-05-23,-0.0135476377476785,-0.0094627430954236
197,Somewhat Risk-Averse,wave2,12,2026-05-23,0.0040903129880681,0.0040903129880681
210,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0023217779588544,-0.0239777926164691
1001,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.019295860802096,0.0013161585089995
589,Risk-Neutral,wave2,12,2026-05-23,-0.0195521484165106,0.0110302921802735
1913,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0001346953798431,-0.0001346953798431
398,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0794585046547249,-0.0794585046547249
43,Risk-Neutral,wave2,12,2026-05-23,0.014758074549056,0.0116621127039702
1634,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0080050922110988,0.0031552966171973
2271,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.00912632007459,-0.0691618872416929
2275,Extremely Risk-Averse,wave2,12,2026-05-23,-0.0240385554879637,-0.0241940314148027
2389,Extremely Risk-Seeking,wave2,12,2026-05-23,0.0064383895159777,0.0004471810001718
1502,Default,wave2,12,2026-05-23,0.0007552022528928,0.0020154594356207
2130,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0142480544263207,0.0164580146989184
940,Extremely Risk-Seeking,wave2,12,2026-05-23,-0.0164915149899912,-0.0708193827952689
295,Somewhat Risk-Seeking,wave2,12,2026-05-23,0.0309222966969547,0.0272620328164255
1234,Default,wave2,12,2026-05-23,-0.0315089494389037,-0.0775448351428309
2124,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0887511990183964,-0.094853029827394
1200,Default,wave2,12,2026-05-23,0.0054706676288883,-0.002919563405925
938,Somewhat Risk-Seeking,wave2,12,2026-05-23,-0.0555508576550357,-0.0259765090194247
1584,Somewhat Risk-Averse,wave2,12,2026-05-23,-0.0411495700886044,-0.0411495700886044
