participantId,wave,session_id,eval_start,persona_ai1,persona_ai2,dual_condition,side_assignment,pre_active_m2_ann,post_active_m2_ann
1249,wave3,17,2026-06-08,E-Averse,S-Averse,dual_opposition,opposition_below,-0.0224308005907785,-0.0224308005907785
1790,wave3,17,2026-06-08,S-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.060999926141421,-0.0674754386616385
2268,wave3,17,2026-06-08,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0669909777202242,-0.0669909777202242
1736,wave3,17,2026-06-08,S-Seeking,S-Seeking,dual_opposition,opposition_above,-0.029902855007242,-0.0075018482248102
604,wave3,17,2026-06-08,S-Averse,S-Averse,dual_opposition,opposition_below,-0.028061590380411,-0.0244874274537103
567,wave3,17,2026-06-08,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0466876752177369,-0.0186161663603857
2191,wave3,17,2026-06-08,E-Averse,Neutral,dual_balanced,ai1_averse_ai2_seeking,-0.0431496215793411,-0.0259823941587219
2280,wave3,17,2026-06-08,S-Seeking,E-Seeking,dual_opposition,opposition_above,-0.0419076170713068,-0.0126885741363614
1126,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.023578927339522,-0.023578927339522
783,wave3,17,2026-06-08,S-Averse,S-Averse,dual_opposition,opposition_below,-0.0713185428175292,-0.0347141000289176
910,wave3,17,2026-06-08,S-Seeking,S-Averse,dual_opposition,opposition_below,-0.0220234226460591,-0.0102683786592074
1489,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0300223405455181,-0.0222706445727688
565,wave3,17,2026-06-08,S-Averse,S-Averse,dual_opposition,opposition_below,-0.0670453108595612,-0.0721193947129964
1435,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0588504562522795,-0.1102161710244004
1912,wave3,17,2026-06-08,E-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0143701054429673,-0.0143701054429673
1754,wave3,17,2026-06-08,Neutral,S-Averse,dual_opposition,opposition_below,-0.0662463943406854,-0.0662463943406854
610,wave3,17,2026-06-08,Neutral,E-Seeking,dual_opposition,opposition_above,-0.079618100787892,-0.079618100787892
2070,wave3,17,2026-06-08,E-Averse,E-Averse,dual_opposition,opposition_below,-0.0028753830385287,0.0005375178466325
2368,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0211579624974132,-0.0203304539570266
235,wave3,17,2026-06-08,E-Seeking,Neutral,dual_opposition,opposition_above,-0.0635881482394151,-0.0740933836460366
1367,wave3,17,2026-06-08,E-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0075145153115648,0.0115095320632709
2354,wave3,17,2026-06-08,E-Seeking,Neutral,dual_opposition,opposition_above,-0.0447603610053624,-0.0715180868968944
571,wave3,17,2026-06-08,S-Averse,S-Averse,dual_opposition,opposition_below,-0.0306553871831031,-0.0259155768157633
851,wave3,17,2026-06-08,Neutral,Neutral,dual_opposition,opposition_below,-0.0362149158372035,-0.0362149158372035
1046,wave3,17,2026-06-08,E-Seeking,E-Seeking,dual_opposition,opposition_above,-0.0762662269211341,-0.0500544006158685
808,wave3,17,2026-06-08,S-Averse,Neutral,dual_balanced,ai1_averse_ai2_seeking,-0.0605307497592385,-0.0614847790560506
1448,wave3,17,2026-06-08,S-Averse,S-Averse,dual_opposition,opposition_below,-0.0185478343158751,-0.0225111245324846
304,wave3,17,2026-06-08,Neutral,S-Seeking,dual_opposition,opposition_above,-0.0504758290058368,-0.0504758290058368
2373,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0786761394399643,-0.0820748102134358
446,wave3,17,2026-06-08,S-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0700505140640478,-0.0700505140640478
992,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0344655014612525,-0.0355022683461372
486,wave3,17,2026-06-08,S-Averse,Neutral,dual_opposition,opposition_below,-0.0060965798785556,-0.0071759209111242
276,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0430589002723194,-0.0872176070985717
1705,wave3,17,2026-06-08,Neutral,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0424583181629533,-0.0426493115463067
681,wave3,17,2026-06-08,S-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0226281466533901,-0.0226281466533901
1832,wave3,17,2026-06-08,E-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0523915761649603,-0.0315135904601754
478,wave3,17,2026-06-08,Neutral,E-Seeking,dual_opposition,opposition_above,-0.0018809113880814,-0.0018809113880814
756,wave3,17,2026-06-08,E-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0394913601094148,-0.002165831919481
255,wave3,17,2026-06-08,Neutral,E-Seeking,dual_opposition,opposition_above,-0.043005729372702,-0.0403330242870094
400,wave3,17,2026-06-08,S-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0662982279890755,-0.0301768161987614
28,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0229919395954354,-0.0145646992142444
1188,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.062253165888489,-0.062253165888489
2315,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.080186565357454,-0.0766631221985106
1437,wave3,17,2026-06-08,S-Seeking,Neutral,dual_opposition,opposition_above,-0.0689042740154027,-0.0511959285217956
492,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0425241182979301,-0.0256601254823075
2391,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0749909240445001,-0.0537374587506051
1574,wave3,17,2026-06-08,S-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0439022364530665,-0.0335620995753976
511,wave3,17,2026-06-08,S-Averse,S-Averse,dual_opposition,opposition_below,-0.068832516340805,-0.0379438705412659
362,wave3,17,2026-06-08,S-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0588749788674746,-0.0116388746350996
118,wave3,17,2026-06-08,Neutral,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0139737604387566,-0.0177202367285932
1129,wave3,17,2026-06-08,S-Averse,Neutral,dual_opposition,opposition_below,-0.0846083658089109,-0.0842747024530659
2018,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0506121337961329,-0.0435776035231559
409,wave3,17,2026-06-08,Neutral,Neutral,dual_opposition,opposition_above,-0.0240198150020626,-0.0185521199899509
1206,wave3,17,2026-06-08,E-Averse,S-Averse,dual_opposition,opposition_below,-0.05872115447262,-0.05872115447262
181,wave3,17,2026-06-08,E-Averse,S-Averse,dual_opposition,opposition_below,-0.0794923337237847,-0.0794923337237847
512,wave3,17,2026-06-08,E-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0504377933681237,-0.0194442710907949
2055,wave3,17,2026-06-08,Neutral,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0850523087659014,-0.087701079767523
1069,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0147973622565676,-0.0147973622565676
1193,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.054840538885571,-0.0621616595098679
2156,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0244345301875987,-0.0174491947564721
2299,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0606883627471197,-0.0727930461908063
1041,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0276591773414316,-0.034118760354859
1847,wave3,17,2026-06-08,Neutral,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0172578523634819,-0.0347386961281013
1950,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0786704380809145,-0.0469141014741864
1169,wave3,17,2026-06-08,E-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0280936384491129,-0.0078839070981091
2319,wave3,17,2026-06-08,S-Averse,Neutral,dual_opposition,opposition_above,-0.0218651572629623,-0.0727601331562743
1022,wave3,17,2026-06-08,E-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0364737214517719,-0.0240161906258184
1681,wave3,17,2026-06-08,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.031169457787777,-0.052055756181238
1499,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0067864376123208,-0.0283590761791765
1247,wave3,17,2026-06-08,S-Averse,Neutral,dual_balanced,ai1_averse_ai2_seeking,-0.0611036780315331,-0.0394410832477085
257,wave3,17,2026-06-08,E-Seeking,Neutral,dual_opposition,opposition_above,-0.0537013866379526,-0.0133432250758889
370,wave3,17,2026-06-08,Neutral,Neutral,dual_opposition,opposition_above,-0.090953932205457,-0.0582955570614246
1490,wave3,17,2026-06-08,E-Seeking,E-Seeking,dual_opposition,opposition_above,-0.061811355537585,-0.0443320022560898
143,wave3,17,2026-06-08,S-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0562522840762068,-0.0546588230124535
1189,wave3,17,2026-06-08,S-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0532761412868186,-0.0532761412868186
1646,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0780259786150574,-0.0940122463042362
496,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0285289554630649,-0.0290001871814798
1562,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0569538560111981,-0.0417359049104464
51,wave3,17,2026-06-08,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0199791541621351,-0.0199791541621351
77,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0467715570783994,-0.0759232316491154
149,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0647668438182111,-0.0752526746809233
194,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0377027838008307,-0.0357661010827996
1197,wave3,17,2026-06-08,Neutral,E-Seeking,dual_opposition,opposition_above,-0.0408287349177469,-0.0875392185419084
427,wave3,17,2026-06-08,Neutral,E-Averse,dual_opposition,opposition_below,-0.0399196504965263,-0.0223557391903894
875,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0185908643766229,-0.0838521511907297
1496,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0744996292007732,-0.0744996292007732
960,wave3,17,2026-06-08,S-Averse,E-Averse,dual_opposition,opposition_below,-0.0369537965015851,-0.0401794941755297
470,wave3,17,2026-06-08,E-Averse,Neutral,dual_balanced,ai1_averse_ai2_seeking,-0.0634425696961721,-0.0793530738927899
333,wave3,17,2026-06-08,E-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0395895789312236,-0.0233220961783452
2306,wave3,17,2026-06-08,Neutral,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0660841513591905,-0.0131068860732812
146,wave3,17,2026-06-08,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0485663508849198,-0.0597351152027343
1162,wave3,17,2026-06-08,S-Seeking,S-Averse,dual_opposition,opposition_above,-0.0171031139949281,-0.0166515057359471
1331,wave3,17,2026-06-08,E-Averse,E-Averse,dual_opposition,opposition_below,-0.0618105006423179,-0.0585798752990146
211,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0294073458123704,-0.0294073458123704
601,wave3,17,2026-06-08,S-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0697503169246817,-0.065525929539999
2199,wave3,17,2026-06-08,S-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0632560303981865,-0.0369493681673344
1725,wave3,17,2026-06-08,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0751999264937849,-0.0655361005832076
676,wave3,17,2026-06-08,S-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0344579172669436,-0.0367298735817741
859,wave3,17,2026-06-08,E-Averse,Neutral,dual_balanced,ai1_averse_ai2_seeking,-0.0508331927992747,-0.0508331927992747
632,wave3,17,2026-06-08,S-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0666893456513266,-0.0180664177367369
56,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0579255131238547,-0.0920682864525988
977,wave3,17,2026-06-08,E-Averse,S-Averse,dual_opposition,opposition_below,-0.0517972105537078,-0.0536992114817077
2321,wave3,17,2026-06-08,E-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0704097574020585,-0.0704097574020585
1982,wave3,17,2026-06-08,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0611744553838397,-0.0538974477962197
1515,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.014598200025489,-0.014598200025489
1163,wave3,17,2026-06-08,E-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0324760062645105,-0.0316230158926365
2181,wave3,17,2026-06-08,E-Seeking,E-Seeking,dual_opposition,opposition_above,-0.039507496877498,-0.037512756902687
2238,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0689022929266893,-0.0689022929266893
503,wave3,17,2026-06-08,Neutral,S-Seeking,dual_opposition,opposition_above,-0.0379049059290654,-0.0352286556769418
2184,wave3,17,2026-06-08,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0523939674438347,-0.051890446457584
952,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0111712266194041,-0.0205867917872686
1501,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0662696110104365,-0.0584338237518741
1114,wave3,17,2026-06-08,E-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0339834883073365,-0.0471653927877543
428,wave3,17,2026-06-08,S-Averse,E-Averse,dual_opposition,opposition_below,-0.0637343754422839,-0.0511515498838599
2398,wave3,17,2026-06-08,S-Averse,S-Averse,dual_opposition,opposition_below,-0.0587280270103838,-0.0424556320977629
540,wave3,17,2026-06-08,E-Averse,Neutral,dual_balanced,ai1_averse_ai2_seeking,-0.0116031317315721,-0.0116031317315721
1812,wave3,17,2026-06-08,S-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0779412590350671,-0.0565233006737073
294,wave3,17,2026-06-08,S-Seeking,Neutral,dual_opposition,opposition_above,-0.0427937248565416,-0.034513133379188
614,wave3,17,2026-06-08,Default,Default,dual_nonbiased,,-0.0643617699602319,-0.0643617699602319
1556,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.016820898025544,0.0136215271556229
844,wave2,14,2026-05-24,E-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0308310972521995,-0.0340363460366864
1665,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.018570372449713,-0.0217437614224708
1459,wave2,14,2026-05-24,E-Seeking,Neutral,dual_opposition,opposition_above,0.0082038809646665,-0.011979423770193
1698,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0053864005762623,-0.0053864005762623
1650,wave2,14,2026-05-24,S-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0059098009553623,-0.0118380872125081
322,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0080606762615171,-0.0320826795366663
2326,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0129540451646142,0.0066155180208645
1426,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,0.0490869959644318,0.0108611191134281
2334,wave2,14,2026-05-24,Neutral,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0279669410274449,-0.0239276634607137
169,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0444637571276878,-0.0486510102018763
286,wave2,14,2026-05-24,S-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0202886317227578,-0.0202886317227578
252,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.018453265862157,-0.0015469924959249
1482,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0690426402989418,-0.0690426402989418
1195,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.066236448479772,-0.0693662464062281
1139,wave2,14,2026-05-24,Neutral,E-Averse,dual_opposition,opposition_below,-0.0298980292634883,-0.0234966700197996
491,wave2,14,2026-05-24,E-Seeking,Neutral,dual_opposition,opposition_above,-0.0613590542357178,-0.038829402574803
1340,wave2,14,2026-05-24,E-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,0.0022785200650822,0.0022785200650822
450,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0290107519845738,0.0098297125800678
1542,wave2,14,2026-05-24,Neutral,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.036554106786762,-0.0258603808334234
1168,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,0.0155218824089056,0.0155218824089056
444,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0077481292813387,-0.0077481292813387
899,wave2,14,2026-05-24,E-Seeking,E-Seeking,dual_opposition,opposition_above,-0.0156242219903125,-0.0032354037703648
1268,wave2,14,2026-05-24,E-Seeking,E-Seeking,dual_opposition,opposition_above,-0.0449698196034471,-0.0387008590461702
1018,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0260085764631095,7.076988787762182e-06
1822,wave2,14,2026-05-24,Default,Default,dual_balanced,fallback_default_endpoint,0.0195995544503394,0.0130888050198932
688,wave2,14,2026-05-24,E-Seeking,E-Seeking,dual_opposition,opposition_above,-0.0301481215533692,-0.0301481215533692
2297,wave2,14,2026-05-24,E-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,0.0367743220765673,0.0367743220765673
968,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0331124867866223,-0.0520708889065977
375,wave2,14,2026-05-24,E-Averse,Neutral,dual_balanced,ai1_averse_ai2_seeking,-0.0336006465149636,-0.0527509044089768
1916,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0210680910282942,-0.0225971697670036
1734,wave2,14,2026-05-24,E-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0070916145427387,-0.0092071468792785
383,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0080322260202924,0.0129348903683984
1219,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0117762519904211,-0.0072816040752632
1208,wave2,14,2026-05-24,Neutral,E-Seeking,dual_opposition,opposition_above,0.0303627284665387,0.0303627284665387
270,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0246364758146466,-0.0246364758146466
679,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0376199143037653,-0.0383396236850823
2177,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0024178231761156,-0.0012166151510086
510,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0217686080401497,-0.0217686080401497
597,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_above,-0.024453629484032,-0.024453629484032
1225,wave2,14,2026-05-24,E-Averse,Neutral,dual_balanced,ai1_averse_ai2_seeking,-0.0357175689832576,-0.0357175689832576
1054,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0174155399125918,0.0174155399125918
1513,wave2,14,2026-05-24,Neutral,S-Seeking,dual_opposition,opposition_above,-0.0297904232648168,-0.0297904232648168
489,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_above,-0.0294074392539555,-0.0162696636346474
258,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0384489373703371,-0.0314928303343206
1927,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0079007137933962,-0.0079007137933962
920,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0077820836812123,-0.040972522105168
1415,wave2,14,2026-05-24,S-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0120702192963743,-0.0120702192963743
922,wave2,14,2026-05-24,S-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0209684482114823,-0.0209684482114823
518,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0230230269362575,-0.0230230269362575
1951,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0063976063198753,-0.0492966316518357
2168,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0063086837693574,0.0242598002083419
2158,wave2,14,2026-05-24,S-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.037351835495712,-0.037351835495712
1742,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0120173042239823,-0.0049827028103031
774,wave2,14,2026-05-24,Neutral,S-Averse,dual_opposition,opposition_below,0.012581726711579,0.012581726711579
1962,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.004344052496026,-0.007526639526273
328,wave2,14,2026-05-24,S-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0610061191784299,-0.0589689380325997
390,wave2,14,2026-05-24,Neutral,E-Averse,dual_balanced,ai1_seeking_ai2_averse,0.0317184977837075,0.0339459600702618
1647,wave2,14,2026-05-24,S-Averse,E-Averse,dual_opposition,opposition_below,-0.0260678368443656,-0.0237261603902874
748,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0148577626425577,0.0164664869252471
2324,wave2,14,2026-05-24,E-Seeking,E-Seeking,dual_opposition,opposition_above,-0.0187591011992258,-0.019768796345372
234,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_below,-0.0010272975579431,-0.0026145706780163
1751,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0039888142128797,-0.0152388897369435
1700,wave2,14,2026-05-24,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.068097314564584,-0.0596788619795813
1894,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0032087963866874,-0.0044218827767439
542,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0167744306551917,-0.0105075427308252
2313,wave2,14,2026-05-24,E-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0180876976553924,-0.0261189494276321
1709,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0416199955542765,-0.0368285497040193
1555,wave2,14,2026-05-24,E-Averse,S-Averse,dual_opposition,opposition_below,0.0025386489353795,0.0025386489353795
1151,wave2,14,2026-05-24,S-Averse,E-Averse,dual_opposition,opposition_below,-0.0401613889512274,-0.0066047265515353
473,wave2,14,2026-05-24,Neutral,E-Averse,dual_opposition,opposition_below,-0.0090711757104272,0.0130530514023219
2345,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0359441504013766,-0.0359441504013766
1625,wave2,14,2026-05-24,S-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.003377304444208,-0.0061883774728402
50,wave2,14,2026-05-24,E-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0444541679045528,-0.0424413383970051
997,wave2,14,2026-05-24,E-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,0.0024773399641449,-0.0441466112584458
909,wave2,14,2026-05-24,S-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0586987442147902,-0.0554726146786685
731,wave2,14,2026-05-24,S-Seeking,E-Seeking,dual_opposition,opposition_above,-0.0018487612534848,-0.0141055718767353
2159,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0517466772419117,-0.0517466772419117
487,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0430643066353696,0.0327808546773337
834,wave2,14,2026-05-24,E-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0206072620695688,0.0224462570389375
685,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.004938600932801,-0.030600272634009
196,wave2,14,2026-05-24,Default,Default,dual_balanced,fallback_default_endpoint,-0.030002067950923,-0.0369074465353593
154,wave2,14,2026-05-24,S-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0354758227144784,-0.0491632185000605
733,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,0.0010889508651659,-0.0474044420686224
1301,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0429549113234653,-0.0429549113234653
320,wave2,14,2026-05-24,S-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,0.0359546011192339,-0.0787334242413402
1957,wave2,14,2026-05-24,S-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0341147679073604,-0.0341147679073604
2298,wave2,14,2026-05-24,S-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0363960986303067,-0.0436062605531426
1749,wave2,14,2026-05-24,Neutral,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,0.0002269144502273,0.0002269144502273
451,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0603843429166233,-0.0254045361270884
1915,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_above,-0.003128390919345,-0.0103564798979875
1353,wave2,14,2026-05-24,S-Seeking,E-Seeking,dual_opposition,opposition_above,-0.0048332188577224,-0.0365779143233805
1554,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.006048888887751,0.0050200536801146
1820,wave2,14,2026-05-24,E-Averse,Neutral,dual_balanced,ai1_averse_ai2_seeking,-0.0131252039335886,-0.0131252039335886
1575,wave2,14,2026-05-24,Neutral,E-Averse,dual_balanced,ai1_seeking_ai2_averse,0.0043976339252011,-0.0046942082934863
978,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0303681969589472,-0.0007770649765574
584,wave2,14,2026-05-24,S-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0087887510094574,-0.0263094441330236
2364,wave2,14,2026-05-24,E-Seeking,E-Seeking,dual_opposition,opposition_above,-0.0279084793651443,-0.0279084793651443
1597,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0055244995475722,0.0093745926881604
1536,wave2,14,2026-05-24,S-Averse,S-Averse,dual_opposition,opposition_below,-0.0322858237140593,-0.0322858237140593
1806,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0188115070786116,-0.0351269688276399
199,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0091113587376052,-0.0091113587376052
908,wave2,14,2026-05-24,E-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0438669687713704,-0.044240101969561
2247,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0068344198590369,-0.0046513668012633
1669,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0501657135846945,-0.0512080033140396
536,wave2,14,2026-05-24,E-Seeking,Neutral,dual_balanced,ai1_seeking_ai2_averse,-0.0314674255049413,-0.0325376757307787
2292,wave2,14,2026-05-24,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0031604350900984,-0.0031604350900984
76,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_above,0.0125734990502919,-0.0126229482973158
74,wave2,14,2026-05-24,E-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0336658918332927,-0.0437714618710228
886,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0049145832201216,0.0066629101643236
2127,wave2,14,2026-05-24,Neutral,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0309305936476983,-0.0073497121731297
